DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20120518,42.0500,45.0000,38.0000,38.2318,565365723,0
20120521,36.5300,36.6600,33.0000,34.0300,156967896,0
20120522,32.6100,33.5900,30.9400,31.0000,97597139,0
20120523,31.3700,32.5000,31.3600,32.0000,69795553,0
20120524,32.9500,33.2100,31.7700,33.0300,47504911,0
20120525,32.9000,32.9500,31.1100,31.9100,35857709,0
20120529,31.4800,31.6900,28.6500,28.8400,76326966,0
20120530,28.6950,29.5500,27.8600,28.1900,55768839,0
20120531,28.5450,29.6700,26.8300,29.6000,97629719,0
20120601,28.8920,29.1500,27.3900,27.7200,39897502,0
20120604,27.2000,27.6500,26.4400,26.9000,34533714,0
20120605,26.7000,27.7600,25.7500,25.8690,41788775,0
20120606,26.0700,27.1700,25.5200,26.8100,60635593,0
20120607,27.0000,27.3500,26.1500,26.3100,25621995,0
20120608,26.5500,27.7600,26.4400,27.1000,37577546,0
20120611,27.1800,28.0700,26.8350,27.0050,27468100,0
20120612,27.4800,27.7700,26.9600,27.4000,15309008,0
20120613,27.6600,28.1000,27.1000,27.2700,17035223,0
20120614,27.6500,28.3200,27.3800,28.2900,16634145,0
20120615,28.5050,30.1000,28.3500,30.0140,35698122,0
20120618,29.9550,32.0800,29.4100,31.4100,42234348,0
20120619,31.5350,32.1800,30.7000,31.9110,30377473,0
20120620,31.9200,31.9288,31.1500,31.6000,15301106,0
20120621,31.6700,32.5000,31.5100,31.8400,21635084,0
20120622,32.4100,33.4500,32.0600,33.0500,59370996,0
20120625,32.8600,33.0200,31.5500,32.0600,23776878,0
20120626,32.6900,33.4400,32.5000,33.1000,24311924,0
20120627,32.4600,32.9000,31.9000,32.2300,27129864,0
20120628,31.9600,32.1900,30.9000,31.3600,17201387,0
20120629,31.9200,31.9900,30.7600,31.0950,19007198,0
20120702,31.2500,31.7300,30.5500,30.7710,13940707,0
20120703,30.9100,31.4400,30.8000,31.2000,8642306,0
20120705,31.3200,31.6250,31.0200,31.4700,9828182,0
20120706,31.4400,31.9000,31.2600,31.7300,10604782,0
20120709,32.1000,32.8800,31.9900,32.1700,17545573,0
20120710,32.4300,32.4800,31.1599,31.4700,14030751,0
20120711,31.4800,31.5600,30.5500,30.9700,11949761,0
20120712,30.7000,31.4000,30.6000,30.8100,11194246,0
20120713,31.0400,31.0700,30.5600,30.7200,7883374,0
20120716,30.5000,30.5000,28.2100,28.2450,24086485,0
20120717,28.4800,28.5900,27.1500,28.0900,29923747,0
20120718,28.3100,29.2900,28.1500,29.1100,16525530,0
20120719,29.4100,29.5000,28.6300,29.0000,13392433,0
20120720,29.0000,29.4700,28.7200,28.7600,11540650,0
20120723,28.1200,29.0000,28.0100,28.7500,12198455,0
20120724,28.8200,29.4500,28.1000,28.4500,11439248,0
20120725,28.3900,29.4900,28.0800,29.3400,14430109,0
20120726,27.7500,28.2300,26.7300,26.8450,44800821,0
20120727,23.1900,24.5400,22.2800,23.7050,111752843,0
20120730,23.9950,24.0400,23.0300,23.1500,28248987,0
20120731,23.3700,23.3700,21.6100,21.7100,54685807,0
20120801,21.5000,21.5800,20.8400,20.8800,43688165,0
20120802,20.7700,20.8400,19.8200,20.0400,54675241,0
20120803,20.3600,22.1600,19.9000,21.0900,79510427,0
20120806,21.3900,22.1500,21.3000,21.9200,26981663,0
20120807,22.2000,22.4500,20.5000,20.7200,35171085,0
20120808,20.7100,21.1500,20.2200,20.7200,28672190,0
20120809,20.7500,21.1700,20.6100,21.0100,14871708,0
20120810,21.4100,21.8200,21.1300,21.8070,24871511,0
20120813,22.1500,22.4500,21.4000,21.6000,24133928,0
20120814,21.4100,21.6000,20.2500,20.3800,37616142,0
20120815,20.6400,21.4100,20.4000,21.2000,44993436,0
20120816,20.4400,20.4800,19.6900,19.8700,152663455,0
20120817,20.0050,20.0800,19.0000,19.0500,114703776,0
20120820,19.0500,20.1300,18.7500,20.0110,99272875,0
20120821,19.5800,19.9800,19.0900,19.1590,68474069,0
20120822,19.3600,19.5300,18.9600,19.4390,48805025,0
20120823,19.5000,19.7300,19.3600,19.4400,31604651,0
20120824,19.5200,19.6800,19.2500,19.4090,28807697,0
20120827,19.4900,19.5300,19.1000,19.1500,20381400,0
20120828,19.1000,19.3800,18.9500,19.3400,25073769,0
20120829,19.3200,19.3800,19.0700,19.1000,15919046,0
20120830,19.2700,19.4500,19.0600,19.0885,29577918,0
20120831,18.6800,18.7000,18.0300,18.0580,55401197,0
20120904,18.0800,18.2700,17.5500,17.7290,44245350,0
20120905,18.2700,18.7500,18.1800,18.5800,58102842,0
20120906,18.7400,19.2617,18.7200,18.9600,45327350,0
20120907,19.1000,19.4200,18.7800,18.9800,36009158,0
20120910,19.0600,19.2000,18.5500,18.8100,24424808,0
20120911,18.9200,19.5810,18.8500,19.4300,44831354,0
20120912,20.7600,21.1600,20.2800,20.9310,113116450,0
20120913,20.9550,21.4800,20.6100,20.7130,64016081,0
20120914,21.1300,22.0800,20.9000,22.0000,71513663,0
20120917,22.6700,22.7500,21.5000,21.5200,49039774,0
20120918,21.6000,21.9800,21.3700,21.8700,36330693,0
20120919,21.9900,23.3700,21.7700,23.2900,77810991,0
20120920,23.0200,23.2400,22.5400,22.5900,55951851,0
20120921,22.9700,23.2400,22.6000,22.8600,48870161,0
20120924,21.7800,21.9800,20.3625,20.7900,76206034,0
20120925,21.2000,21.2100,20.2200,20.2800,45043566,0
20120926,20.1450,20.7800,19.8000,20.6200,36924738,0
20120927,20.9900,21.0000,20.1600,20.3200,28892944,0
20120928,20.5700,21.9500,20.5000,21.6600,64759289,0
20121001,22.0800,22.5900,21.7300,21.9900,50092619,0
20121002,22.0800,22.4900,21.8200,22.2700,28885385,0
20121003,22.2950,22.4900,21.8000,21.8300,30974563,0
20121004,22.3200,22.4000,21.4100,21.9475,45377475,0
20121005,21.4900,21.6300,20.8800,20.9100,39052623,0
20121008,20.4000,20.7500,20.1550,20.4000,31113195,0
20121009,20.3900,20.5500,19.9700,20.2270,26781165,0
20121010,19.9300,19.9400,19.4500,19.6400,38690070,0
20121011,19.8800,19.9600,19.6100,19.7500,21159356,0
20121012,19.7500,19.8000,19.4800,19.5181,18575297,0
20121015,19.6800,19.8800,19.4900,19.5200,20005653,0
20121016,19.6800,19.6900,19.3000,19.4800,21574592,0
20121017,19.5000,20.4800,19.3718,19.8800,43732621,0
20121018,19.7000,19.7900,18.8900,18.9750,51309172,0
20121019,19.0000,19.0600,18.8000,19.0000,34012653,0
20121022,19.2000,19.4300,19.0500,19.3210,31437006,0
20121023,19.2500,19.8000,19.1000,19.5000,51460662,0
20121024,24.1300,24.2500,22.8500,23.2299,193788476,0
20121025,23.2900,23.3100,22.4700,22.5600,74647398,0
20121026,22.4000,22.8800,21.8800,21.9425,70944782,0
20121031,20.8200,21.5000,20.7300,21.1100,94892040,0
20121101,21.0800,21.4400,21.0100,21.2100,36716630,0
20121102,21.2600,21.6900,21.0700,21.1800,37807856,0
20121105,21.1000,21.4800,20.9200,21.2500,31401755,0
20121106,21.2400,21.3700,20.9900,21.1712,28805457,0
20121107,20.8500,20.9500,20.3700,20.4700,32809873,0
20121108,20.5200,20.7300,19.9800,19.9900,33815065,0
20121109,19.9550,20.0000,19.1300,19.2100,41260356,0
20121112,19.1500,20.1700,18.8700,20.0700,66367704,0
20121113,19.6050,20.1100,19.5600,19.8600,70455942,0
20121114,20.1000,22.5000,19.9300,22.3600,216216116,0
20121115,22.3400,22.5000,21.6500,22.1700,77268224,0
20121116,22.2500,23.9300,22.1800,23.5607,106325547,0
20121119,23.9550,24.1200,22.8200,22.9200,81931641,0
20121120,22.7300,23.9000,22.7000,23.1000,45026857,0
20121121,23.2200,24.5300,23.0500,24.3200,88411825,0
20121123,24.5800,24.6800,23.8800,23.9980,28296847,0
20121126,24.9350,26.0900,24.8100,25.9400,118332102,0
20121127,26.0400,26.5000,25.4600,26.1500,82291733,0
20121128,25.9400,26.4900,25.7500,26.3600,48218902,0
20121129,26.5000,27.5200,26.1600,27.3200,87214650,0
20121130,27.2600,28.0000,26.7600,28.0000,106011731,0
20121203,27.9999,28.8800,26.9800,27.0400,120087100,0
20121204,27.0600,27.7600,26.6800,27.4600,71534840,0
20121205,27.7500,27.9000,27.2600,27.7100,56338624,0
20121206,27.6800,27.7500,26.8200,26.9700,45396820,0
20121207,27.0700,27.7800,26.8400,27.4850,50795145,0
20121210,27.1700,28.1700,27.1000,27.8400,49850484,0
20121211,28.0700,28.2400,27.6600,27.9800,63777246,0
20121212,28.0000,28.1400,27.3700,27.5801,45177177,0
20121213,27.5900,28.7500,27.4300,28.2400,80340094,0
20121214,28.1800,28.3300,26.7600,26.8120,89390118,0
20121217,26.7700,27.0000,26.3200,26.7500,56776617,0
20121218,26.9600,27.9100,26.9000,27.7100,59727635,0
20121219,27.8300,28.2200,26.9500,27.4100,60208920,0
20121220,27.4900,27.6000,27.1300,27.3600,35162091,0
20121221,26.6600,27.0100,26.1200,26.2600,51814785,0
20121224,26.5000,26.9600,26.2000,26.9300,27408563,0
20121226,27.0300,27.1800,26.3750,26.5100,32440531,0
20121227,26.5500,26.8000,25.5200,26.0500,43050454,0
20121228,25.4800,26.1100,25.1500,25.9112,55690109,0
20121231,26.2000,26.9900,26.1100,26.6197,59074649,0
20130102,27.4400,28.1800,27.4200,28.0000,67784650,0
20130103,27.8800,28.4700,27.5900,27.7700,62430195,0
20130104,28.0100,28.9300,27.8300,28.7600,71778163,0
20130107,28.6900,29.7900,28.6500,29.4213,82792253,0
20130108,29.5100,29.6000,28.8600,29.0607,44966135,0
20130109,29.6700,30.6000,29.4900,30.5900,102073454,0
20130110,30.6000,31.4500,30.2800,31.3000,93194917,0
20130111,31.2800,31.9600,31.1000,31.7200,88205638,0
20130114,32.0800,32.2100,30.6200,30.9475,95413185,0
20130115,30.6400,31.7100,29.8800,30.1000,169247934,0
20130116,30.2100,30.3500,29.5300,29.8500,73516460,0
